user_id,item_id,clicked,purchased,watch_time,skip_after_seconds,rewatched,session_id,timestamp
U0221,P00292,1,0,68.9,46.5,1,S02046,2025-08-30 11:30:31.966642
U0221,P00479,1,0,192.65,88.03,0,S02047,2025-08-24 11:30:31.966667
U0221,P00375,1,0,35.54,32.4,0,S02048,2025-08-26 11:30:31.966687
U0221,P00238,1,0,25.74,13.59,0,S02049,2025-09-09 11:30:31.966708
U0221,P00228,0,0,273.68,132.77,0,S02050,2025-08-25 11:30:31.966734
U0221,P00338,1,0,230.95,7.88,0,S02051,2025-08-27 11:30:31.966757
U0221,P00253,1,0,288.02,102.96,0,S02052,2025-09-01 11:30:31.966776
U0222,P00296,0,0,180.35,84.92,0,S02053,2025-09-12 11:30:31.967156
U0222,P00045,1,0,245.7,119.9,1,S02054,2025-08-30 11:30:31.967179
U0222,P00290,1,0,201.45,133.88,0,S02055,2025-09-22 11:30:31.967202
U0222,P00206,0,0,59.04,26.97,0,S02056,2025-09-17 11:30:31.967224
U0222,P00189,0,0,12.97,10.12,0,S02057,2025-08-26 11:30:31.967251
U0222,P00251,1,0,244.02,206.8,0,S02058,2025-09-15 11:30:31.967276
U0222,P00465,1,0,248.95,226.51,0,S02059,2025-09-15 11:30:31.967295
U0222,P00341,1,0,171.03,107.84,0,S02060,2025-09-05 11:30:31.967319
U0222,P00395,1,0,34.8,26.91,0,S02061,2025-09-18 11:30:31.967339
U0222,P00013,0,1,39.32,28.26,0,S02062,2025-09-03 11:30:31.967360
U0222,P00370,1,0,96.57,51.68,0,S02063,2025-09-12 11:30:31.967387
U0222,P00435,1,0,154.74,136.46,0,S02064,2025-09-15 11:30:31.967413
U0222,P00437,1,1,172.88,157.57,0,S02065,2025-09-16 11:30:31.967432
U0223,P00440,1,0,279.08,73.05,0,S02066,2025-09-18 11:30:31.967795
U0223,P00464,0,0,130.67,121.31,0,S02067,2025-09-06 11:30:31.967815
U0223,P00315,1,1,78.3,4.66,0,S02068,2025-09-20 11:30:31.967834
U0223,P00407,0,0,167.71,31.84,0,S02069,2025-08-26 11:30:31.967862
U0223,P00490,0,0,23.15,11.35,0,S02070,2025-09-20 11:30:31.967885
U0223,P00323,0,0,243.26,24.73,0,S02071,2025-09-14 11:30:31.967903
U0223,P00145,1,0,42.63,21.22,0,S02072,2025-08-27 11:30:31.967922
U0223,P00169,0,0,54.97,15.11,0,S02073,2025-09-19 11:30:31.967946
U0223,P00424,0,0,84.17,39.53,0,S02074,2025-09-07 11:30:31.967965
U0223,P00019,0,0,247.41,102.05,0,S02075,2025-08-24 11:30:31.967987
U0223,P00426,1,0,98.66,64.47,1,S02076,2025-08-24 11:30:31.968013
U0223,P00100,1,0,61.0,41.08,0,S02077,2025-09-13 11:30:31.968035
U0223,P00262,1,0,120.08,8.55,0,S02078,2025-09-04 11:30:31.968054
U0223,P00414,0,0,87.87,87.72,0,S02079,2025-09-14 11:30:31.968078
U0224,P00332,1,1,193.6,127.69,0,S02080,2025-09-13 11:30:31.968436
U0224,P00044,1,0,276.35,198.27,0,S02081,2025-09-03 11:30:31.968461
U0224,P00234,1,0,215.07,103.07,0,S02082,2025-09-17 11:30:31.968483
U0224,P00273,1,0,276.65,32.25,0,S02083,2025-09-13 11:30:31.968504
U0224,P00062,1,0,49.8,12.35,0,S02084,2025-08-24 11:30:31.968531
U0224,P00476,0,0,176.13,4.6,0,S02085,2025-09-08 11:30:31.968554
U0224,P00067,0,0,196.81,98.61,0,S02086,2025-09-15 11:30:31.968572
U0224,P00131,1,1,33.34,11.96,0,S02087,2025-09-08 11:30:31.968597
U0224,P00444,1,0,260.74,105.42,0,S02088,2025-09-22 11:30:31.968617
U0224,P00188,1,1,48.77,42.17,0,S02089,2025-09-12 11:30:31.968640
U0224,P00294,1,0,210.56,86.83,0,S02090,2025-09-08 11:30:31.968666
U0225,P00319,0,0,46.91,34.86,0,S02091,2025-08-27 11:30:31.969011
U0225,P00101,1,0,222.38,120.03,1,S02092,2025-09-07 11:30:31.969038
U0225,P00443,1,1,200.09,80.54,0,S02093,2025-09-19 11:30:31.969063
U0225,P00490,0,1,116.04,75.97,0,S02094,2025-09-22 11:30:31.969082
U0225,P00194,1,0,106.23,72.84,0,S02095,2025-09-21 11:30:31.969103
U0225,P00155,1,0,134.13,59.59,0,S02096,2025-09-08 11:30:31.969125
U0225,P00484,0,1,78.65,29.43,0,S02097,2025-09-09 11:30:31.969145
U0225,P00053,1,0,29.2,1.64,0,S02098,2025-09-04 11:30:31.969174
U0225,P00116,1,0,260.92,221.73,0,S02099,2025-08-24 11:30:31.969200
U0225,P00456,1,0,66.24,12.84,0,S02100,2025-09-01 11:30:31.969222
U0225,P00058,1,0,193.56,3.74,0,S02101,2025-08-24 11:30:31.969246
U0225,P00224,1,0,236.85,45.29,0,S02102,2025-08-30 11:30:31.969272
U0225,P00369,0,0,119.99,18.59,0,S02103,2025-08-29 11:30:31.969292
U0225,P00175,1,0,54.18,21.54,0,S02104,2025-08-29 11:30:31.969312
U0226,P00195,1,0,200.63,47.14,0,S02105,2025-09-17 11:30:31.969663
U0226,P00315,1,1,190.89,76.3,0,S02106,2025-08-24 11:30:31.969685
U0226,P00168,1,0,136.63,32.88,0,S02107,2025-09-04 11:30:31.969705
U0226,P00294,1,0,45.7,17.13,0,S02108,2025-09-18 11:30:31.969729
U0226,P00285,1,0,279.33,85.6,1,S02109,2025-09-22 11:30:31.969748
U0226,P00036,1,0,134.07,46.78,0,S02110,2025-09-12 11:30:31.969773
U0226,P00499,1,0,44.18,30.83,1,S02111,2025-09-18 11:30:31.969799
U0226,P00241,0,0,203.29,32.07,0,S02112,2025-09-21 11:30:31.969818
U0226,P00075,1,1,77.29,25.44,0,S02113,2025-09-11 11:30:31.969839
U0226,P00293,1,0,146.91,26.65,0,S02114,2025-09-11 11:30:31.969861
U0226,P00192,1,0,126.62,107.21,1,S02115,2025-09-05 11:30:31.969881
U0226,P00239,1,1,244.02,17.28,1,S02116,2025-08-30 11:30:31.969907
U0227,P00056,0,1,294.74,66.43,0,S02117,2025-08-28 11:30:31.970253
U0227,P00281,1,0,43.16,21.49,0,S02118,2025-09-16 11:30:31.970273
U0227,P00127,0,0,172.43,39.04,0,S02119,2025-09-20 11:30:31.970300
U0227,P00094,0,0,138.17,38.03,0,S02120,2025-09-02 11:30:31.970327
U0227,P00069,1,1,213.39,171.69,0,S02121,2025-08-24 11:30:31.970350
U0227,P00183,0,0,44.04,20.65,0,S02122,2025-09-07 11:30:31.970386
U0227,P00121,0,1,230.71,43.2,0,S02123,2025-09-13 11:30:31.970409
U0227,P00426,0,0,243.61,217.63,0,S02124,2025-09-06 11:30:31.970428
U0227,P00129,0,0,104.18,55.98,0,S02125,2025-08-29 11:30:31.970452
U0227,P00252,1,0,204.36,84.15,0,S02126,2025-09-13 11:30:31.970472
U0227,P00081,0,0,237.85,17.24,0,S02127,2025-08-26 11:30:31.970493
U0228,P00214,1,1,110.65,45.7,0,S02128,2025-09-13 11:30:31.970852
U0228,P00496,1,0,298.59,108.56,0,S02129,2025-09-09 11:30:31.970878
U0228,P00035,1,0,166.95,9.81,0,S02130,2025-08-28 11:30:31.970897
U0228,P00191,1,0,204.66,178.48,0,S02131,2025-09-06 11:30:31.970920
U0228,P00471,1,0,67.4,35.87,0,S02132,2025-08-31 11:30:31.970941
U0228,P00336,1,0,112.72,60.54,0,S02133,2025-09-22 11:30:31.970963
U0228,P00415,1,0,161.22,116.45,0,S02134,2025-09-17 11:30:31.970989
U0228,P00201,0,0,228.83,20.34,0,S02135,2025-09-11 11:30:31.971011
U0228,P00462,1,0,181.12,117.3,0,S02136,2025-08-25 11:30:31.971029
U0228,P00230,1,0,82.73,22.06,0,S02137,2025-09-09 11:30:31.971054
U0228,P00094,1,0,126.82,102.67,0,S02138,2025-08-30 11:30:31.971073
U0228,P00054,0,0,160.13,65.7,0,S02139,2025-09-07 11:30:31.971096
U0228,P00469,1,0,44.9,22.56,0,S02140,2025-09-01 11:30:31.971122
U0228,P00146,1,0,281.91,160.83,0,S02141,2025-09-01 11:30:31.971143
U0229,P00208,1,0,280.85,216.01,0,S02142,2025-08-28 11:30:31.971486
U0229,P00191,0,0,203.62,199.57,0,S02143,2025-09-11 11:30:31.971531
U0229,P00362,1,1,21.64,18.3,0,S02144,2025-08-26 11:30:31.971550
U0229,P00218,1,0,101.77,76.32,0,S02145,2025-09-06 11:30:31.971573
U0229,P00157,0,0,259.95,137.71,0,S02146,2025-09-21 11:30:31.971594
U0229,P00396,1,0,181.72,153.81,0,S02147,2025-09-16 11:30:31.971614
U0229,P00474,1,0,294.05,158.1,1,S02148,2025-09-08 11:30:31.971640
U0229,P00386,0,0,126.06,85.36,0,S02149,2025-09-05 11:30:31.971666
U0229,P00476,1,0,104.16,30.55,0,S02150,2025-09-22 11:30:31.971684
U0229,P00172,1,0,182.88,124.66,0,S02151,2025-09-13 11:30:31.971707
U0229,P00166,0,0,229.21,194.72,0,S02152,2025-09-07 11:30:31.971728
U0229,P00388,1,1,187.41,147.34,0,S02153,2025-08-29 11:30:31.971748
U0229,P00377,1,0,76.63,25.2,0,S02154,2025-09-21 11:30:31.971774
U0229,P00216,1,0,197.37,7.87,1,S02155,2025-09-11 11:30:31.971798
U0230,P00388,0,1,180.5,61.49,1,S02156,2025-09-07 11:30:31.972144
U0230,P00018,0,0,51.19,10.56,0,S02157,2025-08-27 11:30:31.972172
U0230,P00067,0,1,87.88,21.26,0,S02158,2025-09-10 11:30:31.972199
U0230,P00216,1,0,215.38,86.83,1,S02159,2025-08-31 11:30:31.972218
U0230,P00077,1,0,198.5,9.19,0,S02160,2025-09-22 11:30:31.972241
U0230,P00365,1,0,122.58,13.5,1,S02161,2025-09-21 11:30:31.972262
U0230,P00482,0,0,281.97,99.29,1,S02162,2025-08-28 11:30:31.972282
U0230,P00357,1,0,266.44,102.51,0,S02163,2025-09-18 11:30:31.972309
U0231,P00326,1,0,55.45,45.13,0,S02164,2025-09-22 11:30:31.972658
U0231,P00174,1,0,249.67,10.16,0,S02165,2025-09-21 11:30:31.972681
U0231,P00152,0,0,216.42,135.23,0,S02166,2025-09-12 11:30:31.972708
U0231,P00004,1,0,26.47,7.02,0,S02167,2025-08-29 11:30:31.972729
U0231,P00007,1,0,113.67,90.68,0,S02168,2025-09-06 11:30:31.972748
U0231,P00090,0,0,50.19,2.34,0,S02169,2025-09-08 11:30:31.972772
U0231,P00227,1,0,56.08,51.61,0,S02170,2025-09-16 11:30:31.972792
U0231,P00098,1,0,41.84,19.29,0,S02171,2025-09-08 11:30:31.972815
U0231,P00397,0,1,295.7,17.22,0,S02172,2025-09-13 11:30:31.972842
U0231,P00197,1,1,177.79,37.41,0,S02173,2025-09-03 11:30:31.972861
U0231,P00341,1,0,184.21,138.43,0,S02174,2025-09-12 11:30:31.972881
U0231,P00421,0,1,245.24,132.2,0,S02175,2025-08-31 11:30:31.972914
U0232,P00263,0,0,206.56,148.57,0,S02176,2025-09-01 11:30:31.973285
U0232,P00456,0,0,48.92,9.27,0,S02177,2025-09-09 11:30:31.973313
U0232,P00478,1,1,20.01,9.39,0,S02178,2025-09-06 11:30:31.973333
U0232,P00431,1,0,29.15,24.38,0,S02179,2025-09-04 11:30:31.973354
U0232,P00363,1,0,299.22,213.87,0,S02180,2025-09-15 11:30:31.973376
U0232,P00290,1,0,156.79,57.45,0,S02181,2025-09-10 11:30:31.973396
U0232,P00199,1,0,42.98,8.87,0,S02182,2025-09-11 11:30:31.973420
U0232,P00151,0,0,241.53,41.49,0,S02183,2025-09-15 11:30:31.973446
U0232,P00338,1,0,19.3,2.42,0,S02184,2025-09-10 11:30:31.973465
U0232,P00077,1,0,123.29,78.68,0,S02185,2025-08-26 11:30:31.973485
U0232,P00301,1,0,298.58,81.04,0,S02186,2025-09-17 11:30:31.973509
U0232,P00183,0,0,161.28,4.3,0,S02187,2025-08-29 11:30:31.973528
U0232,P00448,1,0,113.39,54.11,0,S02188,2025-09-02 11:30:31.973553
U0232,P00078,1,1,30.93,16.85,1,S02189,2025-08-28 11:30:31.973579
U0233,P00304,1,0,228.22,146.39,0,S02190,2025-08-30 11:30:31.973925
U0233,P00092,1,0,269.37,184.93,0,S02191,2025-09-05 11:30:31.973950
U0233,P00135,1,1,128.71,25.87,1,S02192,2025-09-01 11:30:31.973978
U0233,P00473,0,0,53.27,53.02,0,S02193,2025-09-08 11:30:31.973996
U0233,P00194,0,0,23.42,4.78,0,S02194,2025-08-24 11:30:31.974017
U0233,P00487,1,0,90.03,67.91,0,S02195,2025-08-26 11:30:31.974039
U0233,P00297,0,0,202.22,27.33,0,S02196,2025-09-18 11:30:31.974059
U0233,P00128,0,1,66.97,47.1,0,S02197,2025-09-12 11:30:31.974084
U0233,P00028,1,0,228.58,204.73,0,S02198,2025-09-07 11:30:31.974111
U0233,P00161,1,0,120.66,66.15,1,S02199,2025-09-18 11:30:31.974129
U0233,P00077,0,0,245.08,196.29,0,S02200,2025-09-12 11:30:31.974150
U0234,P00388,1,0,162.94,154.53,0,S02201,2025-09-19 11:30:31.974508
U0234,P00233,0,0,18.63,17.92,0,S02202,2025-09-14 11:30:31.974529
U0234,P00032,1,0,163.99,126.42,0,S02203,2025-09-14 11:30:31.974556
U0234,P00223,1,0,14.4,4.14,0,S02204,2025-09-02 11:30:31.974580
U0234,P00025,1,0,47.63,15.03,0,S02205,2025-09-17 11:30:31.974598
U0234,P00030,1,0,235.98,12.1,0,S02206,2025-08-30 11:30:31.974621
U0234,P00327,0,1,77.61,51.24,0,S02207,2025-09-03 11:30:31.974642
U0234,P00067,1,0,198.92,173.18,0,S02208,2025-09-21 11:30:31.974662
U0234,P00379,1,1,37.11,11.57,0,S02209,2025-09-06 11:30:31.974688
U0234,P00486,0,0,91.07,38.18,0,S02210,2025-08-28 11:30:31.974713
U0234,P00207,0,1,228.94,28.73,0,S02211,2025-08-27 11:30:31.974731
U0235,P00110,1,0,151.93,55.07,1,S02212,2025-09-21 11:30:31.975108
U0235,P00309,1,0,288.89,131.04,1,S02213,2025-08-25 11:30:31.975128
U0235,P00416,1,1,145.49,79.42,0,S02214,2025-09-20 11:30:31.975152
U0235,P00342,1,0,132.91,108.07,0,S02215,2025-09-22 11:30:31.975172
U0235,P00466,0,0,238.67,190.19,0,S02216,2025-09-06 11:30:31.975195
U0235,P00143,1,0,100.12,90.1,0,S02217,2025-09-21 11:30:31.975222
U0235,P00296,1,1,279.76,145.45,0,S02218,2025-09-10 11:30:31.975242
U0236,P00134,1,0,67.85,18.84,0,S02219,2025-08-27 11:30:31.975591
U0236,P00476,1,0,84.45,43.7,0,S02220,2025-08-30 11:30:31.975613
U0236,P00435,0,0,273.95,227.33,1,S02221,2025-09-10 11:30:31.975634
U0236,P00268,0,0,125.11,42.92,0,S02222,2025-09-19 11:30:31.975659
U0236,P00240,1,0,245.76,1.39,0,S02223,2025-09-08 11:30:31.975679
U0236,P00457,1,0,132.55,47.88,0,S02224,2025-09-06 11:30:31.975699
U0236,P00151,1,0,162.88,71.45,0,S02225,2025-09-16 11:30:31.975720
U0236,P00252,1,1,44.72,44.22,0,S02226,2025-09-17 11:30:31.975741
U0236,P00088,1,0,142.52,126.51,0,S02227,2025-09-07 11:30:31.975760
U0236,P00044,1,0,40.92,19.59,0,S02228,2025-08-24 11:30:31.975781
U0237,P00445,0,1,116.99,93.06,0,S02229,2025-09-09 11:30:31.976137
U0237,P00404,1,0,279.02,181.88,0,S02230,2025-09-16 11:30:31.976161
U0237,P00443,1,0,258.66,69.76,0,S02231,2025-09-21 11:30:31.976180
U0237,P00382,0,0,275.18,274.42,1,S02232,2025-09-07 11:30:31.976204
U0237,P00311,0,0,223.71,151.47,0,S02233,2025-09-17 11:30:31.976224
U0237,P00374,0,0,64.92,62.61,0,S02234,2025-09-21 11:30:31.976248
U0237,P00491,1,0,92.27,35.1,0,S02235,2025-09-11 11:30:31.976275
U0237,P00047,1,0,206.76,158.69,0,S02236,2025-09-14 11:30:31.976293
U0237,P00158,1,0,22.08,21.45,0,S02237,2025-09-09 11:30:31.976313
U0238,P00113,1,0,72.51,12.97,0,S02238,2025-09-01 11:30:31.976668
U0238,P00197,0,0,116.89,58.89,0,S02239,2025-08-27 11:30:31.976687
U0238,P00046,1,0,63.75,14.36,0,S02240,2025-09-08 11:30:31.976707
U0238,P00342,1,0,238.89,3.96,0,S02241,2025-09-04 11:30:31.976730
U0238,P00131,1,0,262.76,154.56,0,S02242,2025-09-14 11:30:31.976750
U0238,P00018,0,0,97.31,58.65,0,S02243,2025-09-07 11:30:31.976775
U0238,P00208,1,0,107.78,32.09,0,S02244,2025-08-26 11:30:31.976802
U0238,P00275,0,0,278.53,38.73,0,S02245,2025-09-05 11:30:31.976820
U0238,P00265,0,1,188.61,55.55,0,S02246,2025-09-06 11:30:31.976841
U0238,P00338,1,0,128.87,3.85,0,S02247,2025-09-01 11:30:31.976863
U0239,P00301,1,1,140.17,134.62,0,S02248,2025-09-13 11:30:31.977211
U0239,P00387,0,0,169.97,77.4,0,S02249,2025-08-26 11:30:31.977233
U0239,P00066,1,0,95.27,24.52,0,S02250,2025-08-25 11:30:31.977256
U0239,P00139,1,0,83.76,73.92,0,S02251,2025-09-18 11:30:31.977276
U0239,P00459,1,1,230.96,159.05,0,S02252,2025-09-05 11:30:31.977303
U0239,P00461,1,0,290.26,80.02,0,S02253,2025-09-20 11:30:31.977327
U0239,P00430,0,0,253.84,140.4,0,S02254,2025-08-25 11:30:31.977345
U0239,P00385,0,0,114.64,65.43,1,S02255,2025-09-20 11:30:31.977367
U0239,P00394,0,1,199.61,19.21,0,S02256,2025-09-13 11:30:31.977389
U0239,P00224,0,0,88.81,26.12,0,S02257,2025-09-19 11:30:31.977408
U0240,P00084,1,1,232.05,189.39,0,S02258,2025-09-06 11:30:31.977757
U0240,P00483,0,0,208.29,78.1,0,S02259,2025-08-30 11:30:31.977782
U0240,P00064,1,0,248.02,59.68,1,S02260,2025-09-08 11:30:31.977811
U0240,P00113,1,0,247.58,208.73,0,S02261,2025-08-24 11:30:31.977846
U0240,P00005,1,0,79.87,1.12,0,S02262,2025-08-24 11:30:31.977874
U0241,P00160,1,1,216.37,108.41,0,S02263,2025-09-02 11:30:31.978244
U0241,P00353,1,1,278.99,116.75,0,S02264,2025-09-09 11:30:31.978264
U0241,P00120,0,1,177.15,57.62,0,S02265,2025-09-10 11:30:31.978288
U0241,P00350,0,0,57.73,20.11,0,S02266,2025-08-24 11:30:31.978308
U0241,P00142,1,0,76.74,75.13,0,S02267,2025-08-27 11:30:31.978330
U0241,P00008,1,0,214.42,147.15,0,S02268,2025-08-30 11:30:31.978356
U0241,P00172,1,0,249.99,215.48,0,S02269,2025-09-02 11:30:31.978379
U0241,P00124,1,1,195.18,61.64,0,S02270,2025-08-31 11:30:31.978397
U0241,P00015,1,0,21.15,10.62,0,S02271,2025-09-11 11:30:31.978421
U0241,P00362,1,0,30.36,29.96,0,S02272,2025-08-30 11:30:31.978441
U0241,P00052,0,0,134.5,73.88,0,S02273,2025-08-31 11:30:31.978464
U0241,P00177,1,0,50.9,19.98,0,S02274,2025-09-04 11:30:31.978492
U0241,P00100,0,0,58.25,55.44,0,S02275,2025-09-14 11:30:31.978512
U0241,P00411,1,0,84.78,52.12,0,S02276,2025-09-01 11:30:31.978530
U0242,P00296,1,0,148.6,5.76,0,S02277,2025-08-26 11:30:31.978889
U0242,P00291,1,1,251.68,157.43,0,S02278,2025-09-14 11:30:31.978909
U0242,P00263,1,1,182.49,172.01,0,S02279,2025-09-12 11:30:31.978928
U0242,P00214,1,0,174.53,142.84,0,S02280,2025-09-02 11:30:31.978953
U0242,P00350,1,0,45.2,9.35,0,S02281,2025-09-09 11:30:31.978978
U0242,P00038,1,0,241.52,186.04,0,S02282,2025-08-24 11:30:31.979003
U0243,P00134,1,1,119.51,1.42,0,S02283,2025-09-08 11:30:31.979353
U0243,P00291,1,1,218.89,201.68,0,S02284,2025-09-02 11:30:31.979374
U0243,P00391,1,0,136.78,1.55,0,S02285,2025-09-05 11:30:31.979399
U0243,P00186,1,0,69.76,2.27,0,S02286,2025-09-22 11:30:31.979425
U0243,P00318,0,0,126.3,124.84,0,S02287,2025-09-19 11:30:31.979445
U0243,P00417,0,0,295.64,127.88,0,S02288,2025-08-31 11:30:31.979464
U0244,P00499,0,0,205.21,146.72,0,S02289,2025-09-16 11:30:31.979864
U0244,P00216,1,1,186.39,77.36,0,S02290,2025-09-17 11:30:31.979889
U0244,P00002,1,0,222.75,137.4,0,S02291,2025-09-22 11:30:31.979910
U0244,P00202,1,1,32.82,21.25,0,S02292,2025-09-22 11:30:31.979931
U0244,P00453,1,0,228.38,158.77,0,S02293,2025-09-18 11:30:31.979954
U0244,P00289,1,0,91.54,9.97,0,S02294,2025-09-20 11:30:31.979975
U0245,P00190,1,0,155.76,136.07,0,S02295,2025-09-14 11:30:31.980321
U0245,P00221,1,0,129.37,6.08,0,S02296,2025-09-10 11:30:31.980345
U0245,P00404,1,0,93.06,42.45,0,S02297,2025-09-14 11:30:31.980372
U0245,P00272,1,0,12.18,6.7,0,S02298,2025-09-15 11:30:31.980393
U0245,P00126,1,0,103.43,70.42,0,S02299,2025-08-28 11:30:31.980412
U0246,P00451,1,0,247.78,194.28,0,S02300,2025-09-09 11:30:31.980758
U0246,P00256,1,0,223.82,186.34,0,S02301,2025-09-03 11:30:31.980787
U0246,P00125,1,0,184.63,147.18,0,S02302,2025-08-28 11:30:31.980811
U0246,P00098,1,1,204.86,68.1,0,S02303,2025-08-24 11:30:31.980835
U0246,P00409,0,0,150.11,95.15,0,S02304,2025-08-28 11:30:31.980856
U0246,P00433,1,0,141.22,112.61,0,S02305,2025-08-27 11:30:31.980880
U0246,P00466,0,0,19.21,1.98,0,S02306,2025-09-16 11:30:31.980899
U0247,P00247,1,0,266.26,85.84,0,S02307,2025-09-13 11:30:31.981289
U0247,P00210,1,0,206.99,132.83,0,S02308,2025-09-07 11:30:31.981313
U0247,P00309,1,0,14.88,5.54,0,S02309,2025-09-05 11:30:31.981334
U0247,P00220,1,0,36.42,15.1,0,S02310,2025-09-03 11:30:31.981358
U0247,P00447,0,0,283.44,26.49,0,S02311,2025-09-05 11:30:31.981379
U0247,P00158,1,0,268.76,200.9,0,S02312,2025-09-20 11:30:31.981404
U0247,P00276,1,0,251.1,33.41,0,S02313,2025-09-18 11:30:31.981431
U0247,P00050,1,0,166.78,48.59,0,S02314,2025-09-20 11:30:31.981450
U0248,P00225,1,0,36.57,23.27,0,S02315,2025-09-09 11:30:31.981839
U0248,P00264,1,0,297.29,223.76,0,S02316,2025-09-22 11:30:31.981860
U0248,P00363,1,0,145.65,81.44,1,S02317,2025-09-09 11:30:31.981886
U0248,P00182,0,1,81.89,23.76,0,S02318,2025-08-26 11:30:31.981912
U0248,P00319,0,0,273.92,171.7,0,S02319,2025-09-03 11:30:31.981931
U0248,P00237,1,0,174.64,125.49,0,S02320,2025-09-22 11:30:31.981953
U0249,P00271,1,0,195.09,124.69,0,S02321,2025-09-13 11:30:31.982305
U0249,P00052,0,1,160.72,47.78,0,S02322,2025-08-29 11:30:31.982324
U0249,P00004,1,0,208.85,34.15,0,S02323,2025-08-31 11:30:31.982349
U0249,P00454,1,0,180.55,165.35,1,S02324,2025-09-22 11:30:31.982369
U0249,P00259,0,0,234.37,42.51,1,S02325,2025-08-28 11:30:31.982392
U0249,P00159,0,0,195.05,134.44,0,S02326,2025-09-15 11:30:31.982419
U0249,P00055,0,1,250.14,213.29,0,S02327,2025-09-17 11:30:31.982440
U0249,P00459,1,1,130.16,48.66,0,S02328,2025-09-17 11:30:31.982459
U0249,P00316,1,1,47.77,45.21,0,S02329,2025-09-09 11:30:31.982484
U0249,P00465,1,0,279.46,45.07,0,S02330,2025-09-11 11:30:31.982503
U0249,P00474,0,0,70.43,68.27,0,S02331,2025-09-21 11:30:31.982525
U0250,P00225,1,0,221.1,4.67,0,S02332,2025-09-22 11:30:31.982876
U0250,P00425,0,0,77.73,0.76,0,S02333,2025-09-18 11:30:31.982897
U0250,P00144,1,0,119.02,89.45,0,S02334,2025-09-15 11:30:31.982928
U0250,P00331,1,0,236.47,174.53,0,S02335,2025-09-13 11:30:31.982954
U0250,P00330,1,0,221.95,113.15,0,S02336,2025-09-16 11:30:31.982973
U0250,P00398,1,0,99.72,57.59,0,S02337,2025-09-05 11:30:31.982994
U0250,P00287,1,0,182.58,78.37,0,S02338,2025-08-24 11:30:31.983016
U0250,P00207,1,1,228.16,225.21,0,S02339,2025-09-20 11:30:31.983052
U0250,P00065,1,0,190.33,23.49,1,S02340,2025-09-04 11:30:31.983078
U0250,P00252,1,0,33.12,32.1,1,S02341,2025-08-28 11:30:31.983100
U0250,P00187,1,0,243.16,182.98,0,S02342,2025-09-16 11:30:31.983119
U0251,P00074,1,0,233.08,72.14,0,S02343,2025-09-15 11:30:31.983475
U0251,P00322,1,0,146.15,104.04,0,S02344,2025-08-31 11:30:31.983495
U0251,P00283,1,0,15.95,13.79,0,S02345,2025-09-14 11:30:31.983517
U0251,P00310,1,0,68.51,45.54,0,S02346,2025-09-14 11:30:31.983539
U0251,P00287,1,0,222.5,50.47,0,S02347,2025-09-07 11:30:31.983559
U0251,P00351,1,1,233.03,202.62,0,S02348,2025-09-21 11:30:31.983585
U0251,P00445,0,0,291.97,143.4,0,S02349,2025-09-12 11:30:31.983609
U0251,P00485,1,1,145.64,62.54,0,S02350,2025-08-25 11:30:31.983628
U0251,P00392,1,0,35.05,14.53,1,S02351,2025-09-15 11:30:31.983647
U0252,P00017,0,0,235.28,174.2,1,S02352,2025-08-26 11:30:31.984008
U0252,P00402,1,0,235.62,41.62,0,S02353,2025-09-21 11:30:31.984035
U0252,P00379,1,0,126.04,10.67,0,S02354,2025-08-30 11:30:31.984061
U0252,P00324,1,0,90.31,46.64,0,S02355,2025-09-15 11:30:31.984084
U0252,P00488,1,1,260.58,40.99,0,S02356,2025-09-02 11:30:31.984106
U0252,P00049,1,0,40.89,14.69,0,S02357,2025-08-27 11:30:31.984132
U0252,P00476,1,0,23.8,22.17,0,S02358,2025-08-29 11:30:31.984155
U0252,P00279,1,1,41.96,10.07,0,S02359,2025-09-14 11:30:31.984173
U0252,P00063,1,0,137.02,104.67,0,S02360,2025-09-06 11:30:31.984198
U0252,P00384,1,0,23.13,2.71,0,S02361,2025-08-30 11:30:31.984217
U0252,P00069,1,0,249.2,73.56,0,S02362,2025-08-25 11:30:31.984241
U0253,P00307,1,0,48.52,24.93,0,S02363,2025-09-06 11:30:31.984597
U0253,P00287,1,0,105.91,92.75,0,S02364,2025-09-19 11:30:31.984618
U0253,P00191,0,1,261.42,122.79,0,S02365,2025-09-19 11:30:31.984645
U0253,P00379,0,0,240.53,9.62,0,S02366,2025-09-01 11:30:31.984669
U0253,P00071,1,0,289.08,255.88,0,S02367,2025-09-06 11:30:31.984688
U0253,P00264,1,0,120.55,36.38,1,S02368,2025-09-14 11:30:31.984710
U0253,P00097,1,0,209.85,181.03,0,S02369,2025-09-06 11:30:31.984731
U0253,P00414,0,0,69.56,11.85,0,S02370,2025-09-17 11:30:31.984751
U0253,P00026,1,0,85.38,22.12,0,S02371,2025-08-31 11:30:31.984777
U0253,P00117,1,0,41.7,32.91,0,S02372,2025-08-31 11:30:31.984802
U0253,P00456,0,0,290.46,98.62,0,S02373,2025-09-11 11:30:31.984820
U0254,P00270,1,0,151.33,14.13,0,S02374,2025-09-18 11:30:31.985185
U0254,P00378,0,0,204.92,79.71,0,S02375,2025-09-06 11:30:31.985210
U0254,P00097,1,1,162.17,40.06,0,S02376,2025-09-18 11:30:31.985229
U0254,P00180,0,0,146.87,96.33,0,S02377,2025-09-04 11:30:31.985248
